seed,window_size,lam,networksize,learnrate,sharpe,cumret,meanret,stdret
2,1,2.0,32,0.001,1.702,1.092,0.001,0.007
2,1,1.0,128,0.01,1.683,1.092,0.001,0.007
2,1,2.0,32,0.0001,1.712,1.091,0.001,0.007
2,1,2.0,32,1e-05,1.685,1.089,0.001,0.006
2,1,2.0,64,0.01,1.727,1.092,0.001,0.006
2,1,2.0,64,0.005,3.588,1.317,0.002,0.011
2,1,2.0,64,0.001,1.876,1.145,0.001,0.009
2,1,2.0,64,0.0001,1.699,1.091,0.001,0.007
2,1,2.0,64,1e-05,1.716,1.092,0.001,0.007
2,1,2.0,128,0.01,1.672,1.09,0.001,0.007
2,1,2.0,128,0.005,1.71,1.093,0.001,0.007
2,1,2.0,128,0.001,1.879,1.146,0.001,0.01
2,1,2.0,128,0.0001,1.717,1.092,0.001,0.007
2,1,2.0,128,1e-05,1.717,1.092,0.001,0.007
2,1,5.0,32,0.01,1.277,1.071,0.001,0.007
2,1,5.0,32,0.005,1.774,1.096,0.001,0.007
2,1,5.0,32,0.001,1.745,1.094,0.001,0.007
2,1,5.0,32,0.0001,1.709,1.091,0.001,0.007
2,1,5.0,32,1e-05,1.681,1.089,0.001,0.006
2,1,5.0,64,0.01,1.721,1.091,0.001,0.006
2,1,5.0,64,0.005,1.702,1.09,0.001,0.006
2,1,5.0,64,0.001,5.598,1.544,0.004,0.012
2,1,5.0,64,0.0001,1.707,1.091,0.001,0.007
2,1,5.0,64,1e-05,1.716,1.092,0.001,0.007
2,1,5.0,128,0.005,1.703,1.092,0.001,0.007
2,1,5.0,128,0.01,1.145,1.142,0.001,0.015
2,1,5.0,128,0.001,1.734,1.094,0.001,0.007
2,1,5.0,128,0.0001,1.724,1.093,0.001,0.007
2,1,5.0,128,1e-05,1.718,1.092,0.001,0.007
2,1,10.0,32,0.01,1.275,1.071,0.001,0.007
2,1,10.0,32,0.001,1.744,1.093,0.001,0.007
2,1,10.0,32,0.005,1.774,1.096,0.001,0.007
2,1,10.0,32,0.0001,1.708,1.091,0.001,0.007
2,1,10.0,32,1e-05,1.68,1.089,0.001,0.006
2,1,10.0,64,0.01,1.534,1.106,0.001,0.008
2,1,10.0,64,0.005,1.7,1.09,0.001,0.006
2,1,10.0,64,0.001,1.698,1.09,0.001,0.006
2,1,10.0,64,0.0001,1.707,1.091,0.001,0.007
2,1,10.0,64,1e-05,1.716,1.092,0.001,0.007
2,1,10.0,128,0.01,1.549,1.159,0.001,0.013
2,1,10.0,128,0.005,1.7,1.092,0.001,0.007
2,1,10.0,128,0.001,1.734,1.094,0.001,0.007
2,1,10.0,128,0.0001,1.725,1.093,0.001,0.007
2,1,10.0,128,1e-05,1.717,1.092,0.001,0.007
2,1,20.0,32,0.01,1.273,1.071,0.001,0.007
2,1,20.0,32,0.001,1.743,1.093,0.001,0.007
2,1,20.0,32,0.005,1.775,1.096,0.001,0.007
2,1,20.0,32,0.0001,1.708,1.091,0.001,0.007
2,1,20.0,32,1e-05,1.679,1.089,0.001,0.006
2,1,20.0,64,0.01,1.537,1.106,0.001,0.008
2,1,20.0,64,0.005,1.7,1.09,0.001,0.006
2,1,20.0,64,0.001,1.699,1.09,0.001,0.006
2,1,20.0,64,0.0001,1.709,1.091,0.001,0.007
2,1,20.0,64,1e-05,1.716,1.092,0.001,0.007
2,1,20.0,128,0.01,1.203,1.076,0.001,0.008
2,1,20.0,128,0.005,1.685,1.128,0.001,0.009
2,1,20.0,128,0.001,1.734,1.094,0.001,0.007
2,1,20.0,128,0.0001,1.717,1.092,0.001,0.007
2,1,20.0,128,1e-05,1.717,1.092,0.001,0.007
2,1,40.0,32,0.01,1.273,1.071,0.001,0.007
2,1,40.0,32,0.005,1.775,1.096,0.001,0.007
2,1,40.0,32,0.001,1.743,1.093,0.001,0.007
2,1,40.0,32,0.0001,1.708,1.091,0.001,0.007
2,1,40.0,32,1e-05,1.679,1.089,0.001,0.006
2,1,40.0,64,0.01,1.161,1.067,0.001,0.007
2,1,40.0,64,0.005,1.699,1.09,0.001,0.006
2,1,40.0,64,0.001,1.699,1.09,0.001,0.006
2,1,40.0,64,0.0001,1.708,1.091,0.001,0.007
2,1,40.0,64,1e-05,1.715,1.092,0.001,0.007
2,1,40.0,128,0.01,1.083,1.058,0.0,0.007
2,1,40.0,128,0.005,1.186,1.063,0.0,0.006
2,1,40.0,128,0.001,1.722,1.093,0.001,0.007
2,1,40.0,128,0.0001,1.723,1.092,0.001,0.007
2,1,40.0,128,1e-05,1.72,1.092,0.001,0.007
3,1,0.001,32,0.01,2.012,1.166,0.001,0.01
3,1,0.001,32,0.005,2.298,1.175,0.001,0.009
3,1,0.001,32,0.001,4.682,1.419,0.003,0.011
